"age","workclass","education","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
42,"Local_gov","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",5178,0,40,"United_States","Large"
34,"Private","Assoc_acdm","Divorced","Sales","Unmarried","Black","Female",0,0,45,"United_States","Small"
60,"Private","Bachelors","Divorced","Prof_specialty","Not_in_family","White","Female",0,0,42,"United_States","Small"
21,"Private","HS_grad","Never_married","Handlers_cleaners","Own_child","White","Male",0,0,40,"United_States","Small"
57,"Federal_gov","Masters","Married_civ_spouse","Sales","Husband","White","Male",15024,0,40,"United_States","Large"
41,"Private","Prof_school","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,60,"United_States","Large"
50,"Private","Some_college","Divorced","Other_service","Not_in_family","White","Male",0,0,45,"United_States","Small"
25,"Private","Bachelors","Never_married","Exec_managerial","Not_in_family","White","Female",0,0,40,"United_States","Small"
50,"Private","7th_8th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"Ecuador","Small"
36,"Private","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,45,"United_States","Small"
31,"Private","HS_grad","Divorced","Prof_specialty","Not_in_family","White","Female",0,0,40,"United_States","Small"
29,"Local_gov","Bachelors","Never_married","Protective_serv","Not_in_family","White","Male",0,0,56,"United_States","Small"
21,"Private","Some_college","Never_married","Sales","Own_child","White","Male",0,0,45,"United_States","Small"
27,"Private","Bachelors","Never_married","Tech_support","Unmarried","Black","Female",0,0,40,"United_States","Small"
65,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,16,"United_States","Small"
37,"Self_emp_inc","Bachelors","Divorced","Sales","Not_in_family","White","Female",0,0,60,"United_States","Small"
24,"Private","HS_grad","Never_married","Craft_repair","Own_child","White","Male",0,0,40,"United_States","Small"
38,"Private","HS_grad","Divorced","Sales","Not_in_family","White","Male",0,0,80,"United_States","Small"
48,"Private","Bachelors","Married_civ_spouse","Adm_clerical","Husband","White","Male",7688,0,40,"United_States","Large"
21,"Private","Some_college","Never_married","Other_service","Not_in_family","Asian_Pac_Islander","Female",0,0,25,"United_States","Small"
31,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,45,"United_States","Large"
55,"Private","HS_grad","Married_civ_spouse","Sales","Husband","White","Male",4386,0,40,"United_States","Large"
24,"Private","Some_college","Married_civ_spouse","Adm_clerical","Wife","Asian_Pac_Islander","Female",0,0,40,"Laos","Small"
43,"Private","HS_grad","Divorced","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
26,"Private","Assoc_acdm","Never_married","Tech_support","Not_in_family","White","Male",0,0,45,"United_States","Small"
46,"Private","Assoc_acdm","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,33,"United_States","Small"
35,"Private","Assoc_acdm","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Large"
41,"Self_emp_inc","Some_college","Married_civ_spouse","Farming_fishing","Husband","White","Male",0,0,54,"United_States","Large"
26,"Private","Bachelors","Never_married","Sales","Not_in_family","White","Male",0,0,40,"United_States","Small"
34,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","Asian_Pac_Islander","Male",7298,0,35,"Taiwan","Large"
36,"Self_emp_not_inc","Bachelors","Divorced","Prof_specialty","Not_in_family","Black","Female",0,0,40,"United_States","Large"
22,"Private","Some_college","Never_married","Sales","Own_child","White","Male",0,0,15,"United_States","Small"
24,"Private","Some_college","Never_married","Machine_op_inspct","Not_in_family","White","Male",0,0,40,"United_States","Small"
77,"Self_emp_not_inc","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Small"
22,"Private","5th_6th","Married_civ_spouse","Machine_op_inspct","Other_relative","White","Female",0,0,40,"Mexico","Small"
29,"Private","Some_college","Never_married","Tech_support","Not_in_family","White","Female",0,0,40,"United_States","Small"
62,"Private","HS_grad","Widowed","Other_service","Not_in_family","White","Female",0,0,24,"United_States","Small"
39,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Small"
43,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,1485,50,"United_States","Small"
35,"Private","HS_grad","Divorced","Transport_moving","Not_in_family","White","Male",0,0,45,"United_States","Small"
29,"Private","11th","Never_married","Exec_managerial","Not_in_family","White","Female",0,0,40,"United_States","Small"
76,"Self_emp_not_inc","Masters","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,10,"United_States","Small"
63,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Farming_fishing","Husband","White","Male",0,0,45,"United_States","Small"
43,"Private","Some_college","Married_civ_spouse","Prof_specialty","Wife","White","Female",0,1887,50,"United_States","Large"
58,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,40,"United_States","Small"
66,"Private","HS_grad","Never_married","Transport_moving","Not_in_family","White","Male",2050,0,55,"United_States","Small"
41,"Private","Some_college","Never_married","Craft_repair","Not_in_family","Black","Male",0,0,45,"United_States","Small"
26,"Private","Bachelors","Never_married","Adm_clerical","Not_in_family","White","Male",0,0,40,"United_States","Small"
47,"Private","Assoc_voc","Never_married","Other_service","Not_in_family","White","Male",0,0,40,"United_States","Small"
55,"Local_gov","10th","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Small"
53,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,40,"United_States","Small"
17,"Private","5th_6th","Never_married","Other_service","Other_relative","White","Male",0,0,48,"Mexico","Small"
30,"Private","HS_grad","Never_married","Craft_repair","Other_relative","White","Male",0,0,40,"United_States","Small"
49,"Private","Masters","Never_married","Prof_specialty","Not_in_family","White","Male",0,0,60,"United_States","Small"
19,"Private","HS_grad","Never_married","Sales","Unmarried","Black","Male",0,0,30,"Haiti","Small"
45,"Private","HS_grad","Married_civ_spouse","Other_service","Husband","Black","Male",0,0,40,"United_States","Small"
26,"Private","Assoc_acdm","Never_married","Sales","Not_in_family","White","Male",0,0,40,"United_States","Small"
38,"Private","Assoc_voc","Married_civ_spouse","Craft_repair","Husband","White","Male",7298,0,40,"United_States","Large"
36,"State_gov","HS_grad","Married_civ_spouse","Protective_serv","Husband","White","Male",7298,0,40,"United_States","Large"
33,"Private","HS_grad","Never_married","Farming_fishing","Not_in_family","White","Male",0,0,20,"United_States","Small"
22,"State_gov","Some_college","Never_married","Protective_serv","Own_child","Black","Female",0,0,40,"United_States","Small"
43,"Self_emp_not_inc","Bachelors","Never_married","Sales","Not_in_family","White","Male",0,0,42,"United_States","Small"
56,"Private","Assoc_acdm","Married_spouse_absent","Other_service","Not_in_family","White","Male",0,0,25,"Iran","Small"
31,"Private","Bachelors","Never_married","Prof_specialty","Own_child","White","Male",0,0,25,"United_States","Small"
33,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
26,"Private","HS_grad","Married_civ_spouse","Other_service","Husband","White","Male",0,0,40,"United_States","Small"
33,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
46,"Local_gov","11th","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,30,"United_States","Small"
38,"Federal_gov","HS_grad","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Large"
65,"Private","11th","Widowed","Other_service","Unmarried","Other","Male",0,0,40,"United_States","Small"
40,"Private","Assoc_voc","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,40,"United_States","Large"
42,"Private","HS_grad","Married_civ_spouse","Adm_clerical","Wife","White","Female",0,0,35,"United_States","Small"
26,"Self_emp_not_inc","9th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"Portugal","Small"
36,"Private","10th","Married_civ_spouse","Other_service","Wife","White","Female",0,0,24,"United_States","Small"
62,"Private","Masters","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Large"
43,"Private","Bachelors","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,45,"United_States","Small"
43,"Private","Bachelors","Divorced","Exec_managerial","Not_in_family","White","Male",0,1564,45,"United_States","Large"
22,"Private","HS_grad","Married_spouse_absent","Sales","Not_in_family","White","Male",0,0,55,"United_States","Small"
28,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
56,"Self_emp_not_inc","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,45,"United_States","Small"
22,"Private","Assoc_acdm","Never_married","Sales","Not_in_family","White","Female",0,0,15,"United_States","Small"
57,"Private","Bachelors","Divorced","Exec_managerial","Not_in_family","White","Female",0,0,45,"United_States","Large"
39,"Private","HS_grad","Divorced","Sales","Unmarried","White","Female",0,0,40,"United_States","Small"
26,"Federal_gov","Some_college","Never_married","Adm_clerical","Unmarried","White","Female",0,0,15,"United_States","Small"
17,"Private","11th","Never_married","Other_service","Own_child","White","Male",0,0,10,"United_States","Small"
40,"State_gov","Assoc_voc","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,38,"United_States","Large"
45,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","Black","Male",0,0,40,"United_States","Small"
44,"Private","HS_grad","Never_married","Craft_repair","Not_in_family","Black","Male",0,0,40,"United_States","Small"
20,"Local_gov","Some_college","Never_married","Adm_clerical","Own_child","White","Female",0,0,10,"United_States","Small"
33,"Private","HS_grad","Married_civ_spouse","Craft_repair","Wife","White","Female",0,0,40,"United_States","Small"
23,"Private","Some_college","Never_married","Sales","Not_in_family","White","Male",0,0,40,"United_States","Small"
46,"Self_emp_not_inc","Masters","Divorced","Exec_managerial","Not_in_family","White","Male",0,0,30,"United_States","Small"
38,"Private","HS_grad","Married_civ_spouse","Sales","Husband","White","Male",0,0,50,"United_States","Small"
54,"Private","HS_grad","Divorced","Transport_moving","Not_in_family","White","Male",0,0,40,"United_States","Small"
46,"Private","5th_6th","Divorced","Craft_repair","Not_in_family","White","Female",0,2339,45,"United_States","Small"
25,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
46,"Private","Some_college","Divorced","Sales","Not_in_family","White","Female",0,0,40,"United_States","Small"
36,"Local_gov","Some_college","Married_civ_spouse","Transport_moving","Wife","White","Female",0,0,40,"United_States","Small"
23,"Private","HS_grad","Never_married","Other_service","Not_in_family","White","Female",0,0,25,"United_States","Small"
29,"Private","HS_grad","Separated","Machine_op_inspct","Not_in_family","White","Male",0,0,40,"United_States","Small"
44,"Private","Some_college","Married_civ_spouse","Adm_clerical","Wife","White","Female",0,2415,6,"United_States","Large"
19,"Private","Some_college","Never_married","Adm_clerical","Own_child","White","Female",0,0,16,"United_States","Small"
19,"Private","HS_grad","Never_married","Other_service","Other_relative","White","Female",0,0,40,"United_States","Small"
35,"Private","HS_grad","Married_civ_spouse","Other_service","Wife","White","Female",0,0,40,"United_States","Large"
27,"Private","Bachelors","Never_married","Craft_repair","Not_in_family","White","Male",0,0,50,"United_States","Small"
46,"Self_emp_not_inc","Assoc_acdm","Separated","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
34,"Private","HS_grad","Never_married","Other_service","Not_in_family","White","Female",0,0,35,"United_States","Small"
44,"Private","Some_college","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,40,"United_States","Small"
45,"Private","Some_college","Divorced","Handlers_cleaners","Unmarried","White","Female",0,0,40,"United_States","Small"
25,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,55,"United_States","Large"
52,"Self_emp_inc","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,50,"United_States","Large"
20,"Private","Some_college","Never_married","Handlers_cleaners","Own_child","White","Male",0,0,40,"United_States","Small"
28,"Private","Some_college","Never_married","Other_service","Not_in_family","White","Female",0,0,40,"United_States","Small"
50,"State_gov","Bachelors","Married_civ_spouse","Protective_serv","Husband","White","Male",0,0,40,"United_States","Large"
34,"Private","Assoc_voc","Divorced","Tech_support","Not_in_family","White","Female",0,0,64,"United_States","Small"
28,"Private","7th_8th","Married_civ_spouse","Handlers_cleaners","Husband","Other","Male",0,2179,40,"Puerto_Rico","Small"
41,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,1977,65,"United_States","Large"
28,"Private","HS_grad","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Small"
46,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,25,"United_States","Small"
32,"Private","Some_college","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,50,"United_States","Small"
